leg_id,origin,destination,connection,edge_mode,carrier_mode,carrier,inferred,mixed_edge_component,distance_miles,max_load_lb,speed_miles_per_day,travel_days,full_load_base_cost_gp,base_cost_gp_per_ton_mile
LEG-000614,Memnon,Calimport,The Sword Coast Run,sea,sea,Merchant caravel,False,False,168.079416,180000,90.7,1.85,453.81,0.03
LEG-000614,Memnon,Calimport,The Sword Coast Run,sea,sea,Deep-water galleon,False,False,168.079416,400000,82.1,2.05,867.29,0.026
LEG-000615,Memnon,Castle Tethyr,Zazesspur through Castle Tethyr to Myratma,road,road,Ox freight wagon,False,False,113.352032,6000,14.7,7.72,39.37,0.116
LEG-000615,Memnon,Castle Tethyr,Zazesspur through Castle Tethyr to Myratma,road,road,Horse freight wagon,False,False,113.352032,4000,20.4,5.56,32.01,0.141
LEG-000615,Memnon,Castle Tethyr,Zazesspur through Castle Tethyr to Myratma,road,road,Mule cart,False,False,113.352032,2000,18.4,6.17,14.08,0.124
LEG-000616,Memnon,Lantan,The Shining Sea Run,sea,sea,Coasting cog,False,False,402.284588,100000,63.4,6.35,782.04,0.039
LEG-000616,Memnon,Lantan,The Shining Sea Run,sea,sea,Merchant caravel,False,False,402.284588,180000,75.6,5.32,1303.4,0.036
LEG-000616,Memnon,Lantan,The Shining Sea Run,sea,sea,Deep-water galleon,False,False,402.284588,400000,68.4,5.88,2490.95,0.031
LEG-000617,Memnon,Myratma,The Trade Way,road,road,Ox freight wagon,False,False,39.498987,6000,22.5,1.76,8.97,0.076
LEG-000617,Memnon,Myratma,The Trade Way,road,road,Horse freight wagon,False,False,39.498987,4000,31.2,1.27,7.29,0.092
LEG-000617,Memnon,Myratma,The Trade Way,road,road,Mule cart,False,False,39.498987,2000,28.1,1.41,3.21,0.081
LEG-000618,Memnon,Nimbral,Sea of Swords coasting run,sea,sea,Coasting cog,False,False,393.175546,100000,60.2,6.53,804.56,0.041
LEG-000618,Memnon,Nimbral,Sea of Swords coasting run,sea,sea,Merchant caravel,False,False,393.175546,180000,71.8,5.47,1340.94,0.038
LEG-000618,Memnon,Nimbral,Sea of Swords coasting run,sea,sea,Deep-water galleon,False,False,393.175546,400000,65.0,6.05,2562.68,0.033
LEG-000619,Memnon,Port Nyanzaru,Sea of Swords coasting run,sea,sea,Coasting cog,False,False,458.680128,100000,60.2,7.62,938.6,0.041
LEG-000619,Memnon,Port Nyanzaru,Sea of Swords coasting run,sea,sea,Merchant caravel,False,False,458.680128,180000,71.8,6.39,1564.34,0.038
LEG-000619,Memnon,Port Nyanzaru,Sea of Swords coasting run,sea,sea,Deep-water galleon,False,False,458.680128,400000,65.0,7.06,2989.63,0.033
LEG-000620,Memnon,Zazesspur,The Sword Coast Run,sea,sea,Coasting cog,False,False,146.608902,100000,76.0,1.93,237.51,0.032
LEG-000620,Memnon,Zazesspur,The Sword Coast Run,sea,sea,Merchant caravel,False,False,146.608902,180000,90.7,1.62,395.84,0.03
LEG-000620,Memnon,Zazesspur,The Sword Coast Run,sea,sea,Deep-water galleon,False,False,146.608902,400000,82.1,1.79,756.5,0.026
LEG-000621,Menzoberranzan,Blingdenstone,Underdark passage,tunnel,tunnel,Rothe caravan,True,False,17.854971,4000,8.4,2.13,8.14,0.228
LEG-000621,Menzoberranzan,Blingdenstone,Underdark passage,tunnel,tunnel,Deep mule train,True,False,17.854971,1800,10.2,1.75,4.31,0.268
LEG-000621,Menzoberranzan,Blingdenstone,Underdark passage,tunnel,tunnel,Porter company,True,False,17.854971,900,8.2,2.19,2.59,0.322
LEG-000622,Menzoberranzan,Gracklstugh,Underdark passage,tunnel,tunnel,Rothe caravan,True,False,8.0,4000,8.4,0.96,3.65,0.228
LEG-000622,Menzoberranzan,Gracklstugh,Underdark passage,tunnel,tunnel,Deep mule train,True,False,8.0,1800,10.2,0.78,1.93,0.268
LEG-000622,Menzoberranzan,Gracklstugh,Underdark passage,tunnel,tunnel,Porter company,True,False,8.0,900,8.2,0.98,1.16,0.322
LEG-000623,Menzoberranzan,Mantol-Derith,Underdark passage,tunnel,tunnel,Rothe caravan,True,False,35.618254,4000,8.4,4.26,16.24,0.228
LEG-000623,Menzoberranzan,Mantol-Derith,Underdark passage,tunnel,tunnel,Deep mule train,True,False,35.618254,1800,10.2,3.49,8.6,0.268
LEG-000623,Menzoberranzan,Mantol-Derith,Underdark passage,tunnel,tunnel,Porter company,True,False,35.618254,900,8.2,4.36,5.16,0.322
LEG-000624,Menzoberranzan,Nesmé,Menzoberranzan Surface Way,tunnel+trail,tunnel,Rothe caravan,True,True,35.618254,4000,3.9,9.05,34.51,0.484
LEG-000624,Menzoberranzan,Nesmé,Menzoberranzan Surface Way,tunnel+trail,tunnel,Deep mule train,True,True,35.618254,1800,4.8,7.42,18.27,0.57
LEG-000624,Menzoberranzan,Nesmé,Menzoberranzan Surface Way,tunnel+trail,tunnel,Porter company,True,True,35.618254,900,3.8,9.28,10.96,0.684
LEG-000624,Menzoberranzan,Nesmé,Menzoberranzan Surface Way,tunnel+trail,trail,Pack pony string,True,True,35.618254,1200,8.0,4.46,7.92,0.37
LEG-000624,Menzoberranzan,Nesmé,Menzoberranzan Surface Way,tunnel+trail,trail,Mule train,True,True,35.618254,2400,7.6,4.69,15.0,0.351
LEG-000624,Menzoberranzan,Nesmé,Menzoberranzan Surface Way,tunnel+trail,trail,Porter company,True,True,35.618254,1000,5.9,6.01,8.33,0.468
LEG-000625,Messemprar,Bezantur,The Vilhon Passage,sea,sea,Coasting cog,False,False,243.46815,100000,66.5,3.66,450.76,0.037
LEG-000625,Messemprar,Bezantur,The Vilhon Passage,sea,sea,Merchant caravel,False,False,243.46815,180000,79.4,3.07,751.27,0.034
LEG-000625,Messemprar,Bezantur,The Vilhon Passage,sea,sea,Deep-water galleon,False,False,243.46815,400000,71.8,3.39,1435.77,0.029
LEG-000626,Messemprar,Cimbar,The Vilhon Passage,sea,sea,Coasting cog,False,False,387.351339,100000,66.5,5.82,717.15,0.037
LEG-000626,Messemprar,Cimbar,The Vilhon Passage,sea,sea,Merchant caravel,False,False,387.351339,180000,79.4,4.88,1195.26,0.034
LEG-000626,Messemprar,Cimbar,The Vilhon Passage,sea,sea,Deep-water galleon,False,False,387.351339,400000,71.8,5.39,2284.27,0.029
LEG-000627,Messemprar,Luthcheq,The Eastern Shaar Road,road,road,Ox freight wagon,False,False,295.240055,6000,17.3,17.09,87.15,0.098
LEG-000627,Messemprar,Luthcheq,The Eastern Shaar Road,road,road,Horse freight wagon,False,False,295.240055,4000,24.0,12.3,70.86,0.12
LEG-000627,Messemprar,Luthcheq,The Eastern Shaar Road,road,road,Mule cart,False,False,295.240055,2000,21.6,13.67,31.18,0.106
LEG-000628,Messemprar,Mordulkin,Mordulkin through Threskel toward Messemprar,trail,trail,Pack pony string,False,False,304.587826,1200,14.0,21.81,38.69,0.212
LEG-000628,Messemprar,Mordulkin,Mordulkin through Threskel toward Messemprar,trail,trail,Mule train,False,False,304.587826,2400,13.3,22.9,73.31,0.201
LEG-000628,Messemprar,Mordulkin,Mordulkin through Threskel toward Messemprar,trail,trail,Porter company,False,False,304.587826,1000,10.4,29.36,40.73,0.267
LEG-000629,Messemprar,Shussel,Messemprar to Shussel,trail,trail,Pack pony string,False,False,101.335728,1200,14.0,7.26,12.87,0.212
LEG-000629,Messemprar,Shussel,Messemprar to Shussel,trail,trail,Mule train,False,False,101.335728,2400,13.3,7.62,24.39,0.201
LEG-000629,Messemprar,Shussel,Messemprar to Shussel,trail,trail,Porter company,False,False,101.335728,1000,10.4,9.77,13.55,0.267
LEG-000630,Messemprar,Skuld,The Alamber Run,sea,sea,Coasting cog,False,False,192.339518,100000,69.7,2.76,339.92,0.035
LEG-000630,Messemprar,Skuld,The Alamber Run,sea,sea,Merchant caravel,False,False,192.339518,180000,83.2,2.31,566.53,0.033
LEG-000630,Messemprar,Skuld,The Alamber Run,sea,sea,Deep-water galleon,False,False,192.339518,400000,75.2,2.56,1082.7,0.028
LEG-000631,Messemprar,Velprintalar,Sea of Fallen Stars coasting run,sea,sea,Coasting cog,False,False,470.079015,100000,60.2,7.81,961.93,0.041
LEG-000631,Messemprar,Velprintalar,Sea of Fallen Stars coasting run,sea,sea,Merchant caravel,False,False,470.079015,180000,71.8,6.55,1603.22,0.038
LEG-000631,Messemprar,Velprintalar,Sea of Fallen Stars coasting run,sea,sea,Deep-water galleon,False,False,470.079015,400000,65.0,7.23,3063.93,0.033
LEG-000632,Mezro,Ishau,local market trail,trail,trail,Pack pony string,True,False,144.105864,1200,13.0,11.11,19.71,0.228
LEG-000632,Mezro,Ishau,local market trail,trail,trail,Mule train,True,False,144.105864,2400,12.3,11.67,37.35,0.216
LEG-000632,Mezro,Ishau,local market trail,trail,trail,Porter company,True,False,144.105864,1000,9.6,14.96,20.75,0.288
LEG-000633,Mezro,Port Castigliar,local market trail,trail,trail,Pack pony string,True,False,17.22353,1200,13.0,1.33,2.36,0.228
LEG-000633,Mezro,Port Castigliar,local market trail,trail,trail,Mule train,True,False,17.22353,2400,12.3,1.39,4.46,0.216
LEG-000633,Mezro,Port Castigliar,local market trail,trail,trail,Porter company,True,False,17.22353,1000,9.6,1.79,2.48,0.288
LEG-000634,Mimph,Arrabar,The Vilhon Road,road,road,Vilhon Reach Milk Run,False,False,24.285181,6000,14.7,1.65,8.43,0.116
LEG-000634,Mimph,Arrabar,The Vilhon Road,road,road,Horse freight wagon,False,False,24.285181,4000,20.4,1.19,6.86,0.141
LEG-000634,Mimph,Arrabar,The Vilhon Road,road,road,Mule cart,False,False,24.285181,2000,18.4,1.32,3.02,0.124
LEG-000635,Mimph,Fort Arran,The Vilhon Road,road,road,Vilhon Reach Milk Run,False,False,60.602414,6000,14.7,4.13,21.05,0.116
LEG-000635,Mimph,Fort Arran,The Vilhon Road,road,road,Horse freight wagon,False,False,60.602414,4000,20.4,2.97,17.11,0.141
LEG-000635,Mimph,Fort Arran,The Vilhon Road,road,road,Mule cart,False,False,60.602414,2000,18.4,3.3,7.53,0.124
LEG-000636,Mimph,Hlondeth,Mimph to Nimpeth trail,trail,trail,Pack pony string,False,False,79.891329,1200,14.0,5.72,10.15,0.212
LEG-000636,Mimph,Hlondeth,Mimph to Nimpeth trail,trail,trail,Mule train,False,False,79.891329,2400,13.3,6.01,19.23,0.201
LEG-000636,Mimph,Hlondeth,Mimph to Nimpeth trail,trail,trail,Porter company,False,False,79.891329,1000,10.4,7.7,10.68,0.267
LEG-000637,Mines of Tethyamar,Dagger Falls,Black Road across Anauroch to Dagger Falls,trail,trail,Pack pony string,False,False,60.82146,1200,14.0,4.36,7.73,0.212
LEG-000637,Mines of Tethyamar,Dagger Falls,Black Road across Anauroch to Dagger Falls,trail,trail,Mule train,False,False,60.82146,2400,13.3,4.57,14.64,0.201
LEG-000637,Mines of Tethyamar,Dagger Falls,Black Road across Anauroch to Dagger Falls,trail,trail,Porter company,False,False,60.82146,1000,10.4,5.86,8.13,0.267
LEG-000638,Mines of Tethyamar,Shade,Black Road across Anauroch to Dagger Falls,trail,trail,Pack pony string,False,False,234.875153,1200,14.0,16.82,29.84,0.212
LEG-000638,Mines of Tethyamar,Shade,Black Road across Anauroch to Dagger Falls,trail,trail,Mule train,False,False,234.875153,2400,13.3,17.66,56.53,0.201
LEG-000638,Mines of Tethyamar,Shade,Black Road across Anauroch to Dagger Falls,trail,trail,Porter company,False,False,234.875153,1000,10.4,22.64,31.41,0.267
LEG-000639,Mines of Tethyamar,Voonlar,Dagger Falls to Teshwave trail,trail,trail,Pack pony string,False,False,168.222834,1200,14.0,12.05,21.37,0.212
LEG-000639,Mines of Tethyamar,Voonlar,Dagger Falls to Teshwave trail,trail,trail,Mule train,False,False,168.222834,2400,13.3,12.65,40.49,0.201
LEG-000639,Mines of Tethyamar,Voonlar,Dagger Falls to Teshwave trail,trail,trail,Porter company,False,False,168.222834,1000,10.4,16.22,22.49,0.267
LEG-000640,Mintar,Saelmur,Saradush through Mintar to Ankhapur,trail,trail,Pack pony string,False,False,118.834447,1200,14.0,8.51,15.1,0.212
LEG-000640,Mintar,Saelmur,Saradush through Mintar to Ankhapur,trail,trail,Mule train,False,False,118.834447,2400,13.3,8.93,28.6,0.201
LEG-000640,Mintar,Saelmur,Saradush through Mintar to Ankhapur,trail,trail,Porter company,False,False,118.834447,1000,10.4,11.46,15.89,0.267
LEG-000641,Mintar,Saradush,Saradush through Mintar to Ankhapur,trail,trail,Pack pony string,False,False,164.310216,1200,14.0,11.77,20.87,0.212
LEG-000641,Mintar,Saradush,Saradush through Mintar to Ankhapur,trail,trail,Mule train,False,False,164.310216,2400,13.3,12.35,39.55,0.201
LEG-000641,Mintar,Saradush,Saradush through Mintar to Ankhapur,trail,trail,Porter company,False,False,164.310216,1000,10.4,15.84,21.97,0.267
LEG-000642,Mintar,Yeshpek,Mintar junction via Yeshpek to Tulmon and Suldolphor,trail,trail,Pack pony string,False,False,179.74383,1200,14.0,12.87,22.83,0.212
LEG-000642,Mintar,Yeshpek,Mintar junction via Yeshpek to Tulmon and Suldolphor,trail,trail,Mule train,False,False,179.74383,2400,13.3,13.51,43.26,0.201
LEG-000642,Mintar,Yeshpek,Mintar junction via Yeshpek to Tulmon and Suldolphor,trail,trail,Porter company,False,False,179.74383,1000,10.4,17.33,24.03,0.267
LEG-000643,Mintarn,Baldur's Gate,The Nelanther Passage,sea,sea,Coasting cog,False,False,310.809138,100000,63.4,4.91,604.21,0.039
LEG-000643,Mintarn,Baldur's Gate,The Nelanther Passage,sea,sea,Merchant caravel,False,False,310.809138,180000,75.6,4.11,1007.02,0.036
LEG-000643,Mintarn,Baldur's Gate,The Nelanther Passage,sea,sea,Deep-water galleon,False,False,310.809138,400000,68.4,4.54,1924.53,0.031
LEG-000644,Mintarn,Caer Calidyrr,Sea of Swords coasting run,sea,sea,Coasting cog,False,False,158.20749,100000,60.2,2.63,323.74,0.041
LEG-000644,Mintarn,Caer Calidyrr,Sea of Swords coasting run,sea,sea,Merchant caravel,False,False,158.20749,180000,71.8,2.2,539.57,0.038
LEG-000644,Mintarn,Caer Calidyrr,Sea of Swords coasting run,sea,sea,Deep-water galleon,False,False,158.20749,400000,65.0,2.43,1031.18,0.033
LEG-000645,Mintarn,Caer Corwell,Sea of Swords coasting run,sea,sea,Coasting cog,False,False,374.028475,100000,60.2,6.21,765.38,0.041
LEG-000645,Mintarn,Caer Corwell,Sea of Swords coasting run,sea,sea,Merchant caravel,False,False,374.028475,180000,71.8,5.21,1275.63,0.038
LEG-000645,Mintarn,Caer Corwell,Sea of Swords coasting run,sea,sea,Deep-water galleon,False,False,374.028475,400000,65.0,5.76,2437.88,0.033
LEG-000646,Mintarn,Candlekeep,Sea of Swords coasting run,sea,sea,Coasting cog,False,False,339.975176,100000,60.2,5.65,695.7,0.041
LEG-000646,Mintarn,Candlekeep,Sea of Swords coasting run,sea,sea,Merchant caravel,False,False,339.975176,180000,71.8,4.73,1159.49,0.038
LEG-000646,Mintarn,Candlekeep,Sea of Swords coasting run,sea,sea,Deep-water galleon,False,False,339.975176,400000,65.0,5.23,2215.92,0.033
LEG-000647,Mintarn,Orlumbor,The Nelanther Passage,sea,sea,Coasting cog,False,False,210.101737,100000,63.4,3.32,408.44,0.039
LEG-000647,Mintarn,Orlumbor,The Nelanther Passage,sea,sea,Merchant caravel,False,False,210.101737,180000,75.6,2.78,680.73,0.036
LEG-000647,Mintarn,Orlumbor,The Nelanther Passage,sea,sea,Deep-water galleon,False,False,210.101737,400000,68.4,3.07,1300.95,0.031
LEG-000648,Mintarn,Waterdeep,Sea of Swords coasting run,sea,sea,Coasting cog,False,False,369.250186,100000,60.2,6.13,755.6,0.041
LEG-000648,Mintarn,Waterdeep,Sea of Swords coasting run,sea,sea,Merchant caravel,False,False,369.250186,180000,71.8,5.14,1259.34,0.038
LEG-000648,Mintarn,Waterdeep,Sea of Swords coasting run,sea,sea,Deep-water galleon,False,False,369.250186,400000,65.0,5.68,2406.73,0.033
LEG-000649,Mirabar,Gracklstugh,Mirabar Underway,tunnel+trail,tunnel,Rothe caravan,True,True,219.117799,4000,3.9,55.67,212.33,0.484
LEG-000649,Mirabar,Gracklstugh,Mirabar Underway,tunnel+trail,tunnel,Deep mule train,True,True,219.117799,1800,4.8,45.65,112.41,0.57
LEG-000649,Mirabar,Gracklstugh,Mirabar Underway,tunnel+trail,tunnel,Porter company,True,True,219.117799,900,3.8,57.06,67.44,0.684
LEG-000649,Mirabar,Gracklstugh,Mirabar Underway,tunnel+trail,trail,Pack pony string,True,True,219.117799,1200,8.0,27.46,48.71,0.37
LEG-000649,Mirabar,Gracklstugh,Mirabar Underway,tunnel+trail,trail,Mule train,True,True,219.117799,2400,7.6,28.83,92.29,0.351
LEG-000649,Mirabar,Gracklstugh,Mirabar Underway,tunnel+trail,trail,Porter company,True,True,219.117799,1000,5.9,36.96,51.27,0.468
LEG-000650,Mirabar,Jalanthar,caravan track,track,track,Camel caravan,True,False,177.929902,3000,11.4,15.63,75.99,0.285
LEG-000650,Mirabar,Jalanthar,caravan track,track,track,Mule caravan,True,False,177.929902,2400,9.9,17.97,67.55,0.316
LEG-000650,Mirabar,Jalanthar,caravan track,track,track,Ox caravan,True,False,177.929902,5000,6.9,25.68,115.4,0.259
LEG-000651,Mirabar,Longsaddle,The Long Road,road,road,Ox freight wagon,False,False,161.078123,6000,19.0,8.47,43.23,0.089
LEG-000651,Mirabar,Longsaddle,The Long Road,road,road,Horse freight wagon,False,False,161.078123,4000,26.4,6.1,35.14,0.109
LEG-000651,Mirabar,Longsaddle,The Long Road,road,road,Mule cart,False,False,161.078123,2000,23.8,6.78,15.46,0.096
LEG-000652,Mirabar,Luskan,Luskan to Mirabar,road,road,Ox freight wagon,False,False,221.592158,6000,14.7,15.09,76.96,0.116
LEG-000652,Mirabar,Luskan,Luskan to Mirabar,road,road,Horse freight wagon,False,False,221.592158,4000,20.4,10.86,62.57,0.141
LEG-000652,Mirabar,Luskan,Luskan to Mirabar,road,road,Mule cart,False,False,221.592158,2000,18.4,12.07,27.53,0.124
LEG-000653,Mirabar,Nesmé,caravan track,track,track,Camel caravan,True,False,187.597228,3000,11.4,16.48,80.12,0.285
LEG-000653,Mirabar,Nesmé,caravan track,track,track,Mule caravan,True,False,187.597228,2400,9.9,18.95,71.22,0.316
LEG-000653,Mirabar,Nesmé,caravan track,track,track,Ox caravan,True,False,187.597228,5000,6.9,27.07,121.67,0.259
LEG-000654,Mishtan,City of the Dead,local market trail,trail,trail,Pack pony string,True,False,35.746328,1200,13.0,2.76,4.89,0.228
LEG-000654,Mishtan,City of the Dead,local market trail,trail,trail,Mule train,True,False,35.746328,2400,12.3,2.89,9.27,0.216
LEG-000654,Mishtan,City of the Dead,local market trail,trail,trail,Porter company,True,False,35.746328,1000,9.6,3.71,5.15,0.288
LEG-000655,Mishtan,Skuld,local market trail,trail,trail,Pack pony string,True,False,263.390395,1200,13.0,20.31,36.03,0.228
LEG-000655,Mishtan,Skuld,local market trail,trail,trail,Mule train,True,False,263.390395,2400,12.3,21.33,68.27,0.216
LEG-000655,Mishtan,Skuld,local market trail,trail,trail,Porter company,True,False,263.390395,1000,9.6,27.34,37.93,0.288
LEG-000656,Mithral Hall,Everlund,caravan track,track,track,Camel caravan,True,False,156.909432,3000,14.5,10.83,52.65,0.224
LEG-000656,Mithral Hall,Everlund,caravan track,track,track,Mule caravan,True,False,156.909432,2400,12.6,12.45,46.8,0.249
LEG-000656,Mithral Hall,Everlund,caravan track,track,track,Ox caravan,True,False,156.909432,5000,8.8,17.79,79.96,0.204
LEG-000657,Mithral Hall,Jalanthar,caravan track,track,track,Camel caravan,True,False,48.572626,3000,17.6,2.76,13.42,0.184
LEG-000657,Mithral Hall,Jalanthar,caravan track,track,track,Mule caravan,True,False,48.572626,2400,15.3,3.17,11.93,0.205
LEG-000657,Mithral Hall,Jalanthar,caravan track,track,track,Ox caravan,True,False,48.572626,5000,10.7,4.54,20.38,0.168
LEG-000658,Mithral Hall,Nesmé,The Mithral Road,road,road,Ox freight wagon,False,False,72.911247,6000,16.4,4.44,22.66,0.104
LEG-000658,Mithral Hall,Nesmé,The Mithral Road,road,road,Horse freight wagon,False,False,72.911247,4000,22.8,3.2,18.42,0.126
LEG-000658,Mithral Hall,Nesmé,The Mithral Road,road,road,Mule cart,False,False,72.911247,2000,20.5,3.55,8.1,0.111
LEG-000659,Mithral Hall,Silverymoon,caravan track,track,track,Camel caravan,True,False,122.331517,3000,17.6,6.95,33.81,0.184
LEG-000659,Mithral Hall,Silverymoon,caravan track,track,track,Mule caravan,True,False,122.331517,2400,15.3,8.0,30.05,0.205
LEG-000659,Mithral Hall,Silverymoon,caravan track,track,track,Ox caravan,True,False,122.331517,5000,10.7,11.42,51.34,0.168
LEG-000660,Monastery of the Yellow Rose,Mulmaster,local market trail,trail,trail,Pack pony string,True,False,123.961325,1200,13.0,9.56,16.96,0.228
LEG-000660,Monastery of the Yellow Rose,Mulmaster,local market trail,trail,trail,Mule train,True,False,123.961325,2400,12.3,10.04,32.13,0.216
LEG-000660,Monastery of the Yellow Rose,Mulmaster,local market trail,trail,trail,Porter company,True,False,123.961325,1000,9.6,12.87,17.85,0.288
LEG-000661,Mordulkin,Luthcheq,Airspur through Cimbar and Soorenar to Mordulkin,road,road,Ox freight wagon,False,False,134.419854,6000,14.7,9.15,46.68,0.116
LEG-000661,Mordulkin,Luthcheq,Airspur through Cimbar and Soorenar to Mordulkin,road,road,Horse freight wagon,False,False,134.419854,4000,20.4,6.59,37.95,0.141
LEG-000661,Mordulkin,Luthcheq,Airspur through Cimbar and Soorenar to Mordulkin,road,road,Mule cart,False,False,134.419854,2000,18.4,7.32,16.7,0.124
LEG-000662,Mordulkin,Messemprar,Mordulkin through Threskel toward Messemprar,trail,trail,Pack pony string,False,False,304.587826,1200,14.0,21.81,38.69,0.212
LEG-000662,Mordulkin,Messemprar,Mordulkin through Threskel toward Messemprar,trail,trail,Mule train,False,False,304.587826,2400,13.3,22.9,73.31,0.201
LEG-000662,Mordulkin,Messemprar,Mordulkin through Threskel toward Messemprar,trail,trail,Porter company,False,False,304.587826,1000,10.4,29.36,40.73,0.267
