leg_id,origin_id,origin,destination_id,destination,connection,mode,mode_label,mixed_mode,inferred,distance_miles,quality,effective_speed_miles_per_day,travel_days,risk_premium,freight_gp_per_100_lb,freight_gp_per_2000_lb
LEG-000773,palischuk,Palischuk,talagbar,Talagbar,Castle Perilous to Darmshall,trail,trail,False,False,104.880203,0.7,13.3,7.88573,0.429,1.670022,33.400449
LEG-000774,parnast,Parnast,evereska,Evereska,caravan track,track,wilderness track,False,True,82.51212,0.7,12.6,6.548581,0.273,1.305471,26.109428
LEG-000775,parnast,Parnast,llorkh,Llorkh,The Delimbiyr Route,road,road,False,False,147.312491,0.85,20.4,7.221201,0.36,1.4142,28.283998
LEG-000776,peltarch,Peltarch,heliogabalus,Heliogabalus,Narfell Long Road from Impiltur junction to N'Jast,trail,trail,False,False,348.237539,0.7,13.3,26.183274,0.3705,5.318035,106.360699
LEG-000777,peltarch,Peltarch,jiyyd,Jiyyd,Narfell Long Road from Impiltur junction to N'Jast,trail,trail,False,False,85.813491,0.7,13.3,6.452142,0.312,1.254544,25.090884
LEG-000778,phandalin,Phandalin,amphail,Amphail,caravan track,track,wilderness track,False,True,102.858058,0.7,12.6,8.163338,0.315,1.681068,33.62136
LEG-000779,phandalin,Phandalin,leilon,Leilon,caravan track,track,wilderness track,False,True,66.672108,0.85,15.3,4.357654,0.378,0.940359,18.807182
LEG-000780,phandalin,Phandalin,longsaddle,Longsaddle,caravan track,track,wilderness track,False,True,118.022074,0.85,15.3,7.713861,0.336,1.613875,32.27751
LEG-000781,phandalin,Phandalin,neverwinter,Neverwinter,caravan track,track,wilderness track,False,True,120.524271,0.85,15.3,7.877403,0.336,1.648091,32.961829
LEG-000782,phandalin,Phandalin,red_larch,Red Larch,caravan track,track,wilderness track,False,True,105.68349,0.7,12.6,8.387579,0.378,1.809996,36.199917
LEG-000783,phandalin,Phandalin,triboar,Triboar,caravan track,track,wilderness track,False,True,86.533288,0.7,12.6,6.867721,0.357,1.459433,29.188667
LEG-000784,phannaskul,Phannaskul,maerlar,Maerlar,Skuld via Maerlar toward Khalab,road,road,False,False,365.125321,0.85,20.4,17.8983,0.12,2.886638,57.732757
LEG-000785,phannaskul,Phannaskul,zindalankh,Zindalankh,Skuld via Maerlar toward Khalab,road,road,False,False,286.15022,0.85,20.4,14.026972,0.12,2.26227,45.245399
LEG-000786,phent,Phent,nethentir,Nethentir,Phent to Nethentir trail,trail,trail,False,False,310.177939,0.7,13.3,23.32165,0.312,4.534624,90.692484
LEG-000787,phent,Phent,phsant,Phsant,Telflamm through Phent and Phsant to Tammar,road,road,False,False,106.280926,0.85,20.4,5.209849,0.24,0.930271,18.605414
LEG-000788,phent,Phent,telflamm,Telflamm,Telflamm through Phent and Phsant to Tammar,road,road,False,False,79.627247,0.85,20.4,3.903296,0.24,0.696973,13.939452
LEG-000789,phlan,Phlan,hillsfar,Hillsfar,Moonsea coasting run,sea,sea lane,False,False,95.820301,0.95,68.4,1.400882,0.243,0.225672,4.513439
LEG-000790,phlan,Phlan,melvaunt,Melvaunt,The Moonsea Run,sea,sea lane,False,False,48.92157,1.05,75.6,0.647111,0.2565,0.105377,2.107541
LEG-000791,phlan,Phlan,mulmaster,Mulmaster,caravan track,track,wilderness track,False,True,213.291655,0.85,15.3,13.940631,0.441,3.145851,62.917023
LEG-000792,phlan,Phlan,thentia,Thentia,caravan track,track,wilderness track,False,True,84.868486,0.85,15.3,5.54696,0.378,1.197005,23.940102
LEG-000793,phlan,Phlan,zhentil_keep,Zhentil Keep,Moonsea coasting run,sea,sea lane,False,False,74.109446,0.95,68.4,1.083471,0.297,0.182122,3.64244
LEG-000794,phsant,Phsant,eltabbar,Eltabbar,The Golden Way,road,road,False,False,420.489156,1.1,26.4,15.92762,0.24,2.844036,56.880715
LEG-000795,phsant,Phsant,nighthawk_tower,Nighthawk Tower,local market trail,trail,trail,False,True,294.736306,0.65,12.35,23.865288,0.312,4.640328,92.806568
LEG-000796,phsant,Phsant,phent,Phent,Telflamm through Phent and Phsant to Tammar,road,road,False,False,106.280926,0.85,20.4,5.209849,0.24,0.930271,18.605414
LEG-000797,phsant,Phsant,tammar,Tammar,Telflamm through Phent and Phsant to Tammar,road,road,False,False,129.764965,0.85,20.4,6.361028,0.24,1.135825,22.716502
LEG-000798,phsant,Phsant,telflamm,Telflamm,The Golden Way,road,road,False,False,185.908172,1.1,26.4,7.041976,0.24,1.257415,25.148305
LEG-000799,port_castigliar,Port Castigliar,mezro,Mezro,local market trail,trail,trail,False,True,17.22353,0.65,12.35,1.394618,0.312,0.271167,5.423345
LEG-000800,port_castigliar,Port Castigliar,port_nyanzaru,Port Nyanzaru,local market trail,trail,trail,False,True,88.748183,0.65,12.35,7.186088,0.312,1.397251,27.945028
LEG-000801,port_ghaast,Port Ghaast,khalab,Khalab,Port Ghaast Ferry,ferry,ferry,False,False,173.347339,0.75,22.5,7.704326,0.144,1.110532,22.210648
LEG-000802,port_llast,Port Llast,leilon,Leilon,caravan track,track,wilderness track,False,True,117.851135,0.85,15.3,7.702689,0.357,1.636869,32.737381
LEG-000803,port_llast,Port Llast,longsaddle,Longsaddle,caravan track,track,wilderness track,False,True,160.256201,0.85,15.3,10.474262,0.315,2.156954,43.139084
LEG-000804,port_llast,Port Llast,luskan,Luskan,The Sword Coast Run,sea,sea lane,False,False,67.735441,1.2,86.4,0.783975,0.3105,0.133151,2.663019
LEG-000805,port_llast,Port Llast,neverwinter,Neverwinter,The Sword Coast Run,sea,sea lane,False,False,59.823908,1.2,86.4,0.692406,0.2025,0.107907,2.158147
LEG-000806,port_llast,Port Llast,ruathym,Ruathym,Sea of Swords coasting run,sea,sea lane,False,False,359.777292,0.95,68.4,5.259902,0.2835,0.874941,17.49881
LEG-000807,port_nyanzaru,Port Nyanzaru,anchoril,Anchoril,local market ferry,ferry,ferry,False,True,233.690607,0.65,19.5,11.984134,0.192,1.799921,35.99842
LEG-000808,port_nyanzaru,Port Nyanzaru,calimport,Calimport,Sea of Swords coasting run,sea,sea lane,False,False,469.703108,0.95,68.4,6.867005,0.2565,1.118239,22.36479
LEG-000809,port_nyanzaru,Port Nyanzaru,lantan,Lantan,Sea of Swords coasting run,sea,sea lane,False,False,336.139331,0.95,68.4,4.914318,0.162,0.740073,14.801453
LEG-000810,port_nyanzaru,Port Nyanzaru,memnon,Memnon,Sea of Swords coasting run,sea,sea lane,False,False,458.680128,0.95,68.4,6.70585,0.243,1.080264,21.605283
LEG-000811,port_nyanzaru,Port Nyanzaru,nimbral,Nimbral,Sea of Swords coasting run,sea,sea lane,False,False,83.543821,0.95,68.4,1.221401,0.1485,0.1818,3.636003
LEG-000812,port_nyanzaru,Port Nyanzaru,port_castigliar,Port Castigliar,local market trail,trail,trail,False,True,88.748183,0.65,12.35,7.186088,0.312,1.397251,27.945028
LEG-000813,port_nyanzaru,Port Nyanzaru,samargol,Samargol,Halruaa-Chult Coastal Run,sea,sea lane,False,False,543.824282,1.05,75.6,7.193443,0.2025,1.121055,22.421098
LEG-000814,port_nyanzaru,Port Nyanzaru,tashluta,Tashluta,Chult-Tashalar Coastal Run,sea,sea lane,False,False,692.246502,1.05,75.6,9.1567,0.2025,1.427017,28.540334
LEG-000815,praka,Praka,heliogabalus,Heliogabalus,Trail's End to Ilmwatch road,road,road,False,False,30.439276,0.85,20.4,1.492121,0.33,0.285771,5.715422
LEG-000816,praka,Praka,trail_s_end,Trail's End,Trail's End to Ilmwatch road,road,road,False,False,12.649111,0.85,20.4,0.620054,0.33,0.118753,2.375057
LEG-000817,priapurl,Priapurl,easting,Easting,Iriaebor to Proskur,road,road,False,False,79.36097,0.85,20.4,3.890244,0.225,0.686239,13.72478
LEG-000818,priapurl,Priapurl,elversult,Elversult,Proskur via Elversult and Teziir to Westgate,road,road,False,False,109.279843,0.85,20.4,5.356855,0.225,0.944949,18.898985
LEG-000819,priapurl,Priapurl,iriaebor,Iriaebor,Trader's Road from Easting through Priapurl to Elversult,road,road,False,False,123.166564,0.85,20.4,6.037577,0.225,1.065029,21.30057
LEG-000820,priapurl,Priapurl,proskur,Proskur,Iriaebor to Proskur,road,road,False,False,64.503411,0.85,20.4,3.161932,0.27,0.578254,11.565082
LEG-000821,procampur,Procampur,alaghon,Alaghôn,Sea of Fallen Stars coasting run,sea,sea lane,False,False,353.380036,0.95,68.4,5.166375,0.0945,0.732836,14.656716
LEG-000822,procampur,Procampur,lyrabar,Lyrabar,caravan track,track,wilderness track,False,True,149.177813,0.7,12.6,11.839509,0.105,2.048744,40.974883
LEG-000823,procampur,Procampur,ravens_bluff,Ravens Bluff,Sea of Fallen Stars coasting run,sea,sea lane,False,False,81.276134,0.95,68.4,1.188248,0.0945,0.16855,3.370992
LEG-000824,procampur,Procampur,tantras,Tantras,caravan track,track,wilderness track,False,True,114.350208,0.85,15.3,7.47387,0.126,1.317879,26.357588
LEG-000825,procampur,Procampur,tsurlagol,Tsurlagol,The Inner Sea Run,sea,sea lane,False,False,45.701751,1.2,86.4,0.528955,0.135,0.077807,1.556145
LEG-000826,procampur,Procampur,yhaunn,Yhaunn,The Inner Sea Run,sea,sea lane,False,False,166.456511,1.2,86.4,1.92658,0.108,0.276651,5.533014
LEG-000827,pros,Pros,ilipur,Ilipur,Proskur via Elversult and Teziir to Westgate,road,road,False,False,58.28047,0.85,20.4,2.856886,0.18,0.485442,9.708841
LEG-000828,pros,Pros,teziir,Teziir,Proskur via Elversult and Teziir to Westgate,road,road,False,False,92.70262,0.85,20.4,4.544246,0.24,0.811421,16.228412
LEG-000829,proskur,Proskur,arabel,Arabel,Proskur through the western Cormyr road junction to Arabel,road,road,False,False,348.522751,0.85,20.4,17.084449,0.195,2.939892,58.797838
LEG-000830,proskur,Proskur,elversult,Elversult,The Chionthar Road,road,road,False,False,122.062029,1.15,27.6,4.422537,0.225,0.780136,15.602712
LEG-000831,proskur,Proskur,iriaebor,Iriaebor,The Chionthar Road,road,road,False,False,147.577364,1.15,27.6,5.347006,0.225,0.943212,18.864237
LEG-000832,proskur,Proskur,marsember,Marsember,caravan track,track,wilderness track,False,True,179.705008,0.7,12.6,14.262302,0.315,2.937022,58.740433
LEG-000833,proskur,Proskur,priapurl,Priapurl,Iriaebor to Proskur,road,road,False,False,64.503411,0.85,20.4,3.161932,0.27,0.578254,11.565082
LEG-000834,proskur,Proskur,suzail,Suzail,caravan track,track,wilderness track,False,True,147.007075,0.7,12.6,11.667228,0.231,2.249145,44.982905
LEG-000835,purskul,Purskul,athkatla,Athkatla,Athkatla to Crimmor,road,road,False,False,88.813396,0.85,20.4,4.353598,0.18,0.739763,14.795267
LEG-000836,purskul,Purskul,crimmor,Crimmor,The Amnian Coast Road,road,road,False,False,21.559453,1.1,26.4,0.816646,0.165,0.137001,2.74001
LEG-000837,purskul,Purskul,esmeltaran,Esmeltaran,The Amnian Coast Road,road,road,False,False,233.630734,1.1,26.4,8.849649,0.165,1.484617,29.692342
LEG-000838,purskul,Purskul,imnescar,Imnescar,Crimmor through Purskul and Imnescar to Mosstone,road,road,False,False,63.997396,0.85,20.4,3.137127,0.18,0.533061,10.661213
LEG-000839,purskul,Purskul,murann,Murann,caravan track,track,wilderness track,False,True,146.951318,0.85,15.3,9.604661,0.336,2.009464,40.189284
LEG-000840,purskul,Purskul,nashkel,Nashkel,caravan track,track,wilderness track,False,True,121.665155,0.85,15.3,7.951971,0.315,1.637541,32.750828
LEG-000841,purskul,Purskul,the_twin_towers,The Twin Towers,Crimmor through Keczulla to Eshpurta,road,road,False,False,52.145202,0.85,20.4,2.556137,0.165,0.428818,8.576352
LEG-000842,pyarados,Pyarados,eltabbar,Eltabbar,Eltabbar to Pyarados trail,trail,trail,False,False,154.438412,0.7,13.3,11.611911,0.312,2.257801,45.156027
LEG-000843,pyarados,Pyarados,sultim,Sultim,Pyarados to Sultim trail,trail,trail,False,False,229.521124,0.7,13.3,17.257227,0.3315,3.405339,68.106787
LEG-000844,pyarados,Pyarados,tyraturos,Tyraturos,Nethjet through Amruthar to Pyarados,road,road,False,False,103.249388,0.85,20.4,5.061245,0.24,0.903736,18.074716
LEG-000845,rauthil,Rauthil,maerlar,Maerlar,Rauthil to Maerlar,trail,trail,False,False,97.298206,0.7,13.3,7.315655,0.156,1.253312,25.066242
LEG-000846,rauthil,Rauthil,murghyr,Murghyr,Sultim through Rauthil to Murghyr,trail,trail,False,False,93.723226,0.7,13.3,7.046859,0.156,1.207262,24.145245
LEG-000847,rauthil,Rauthil,sultim,Sultim,Sultim through Rauthil to Murghyr,trail,trail,False,False,89.389806,0.7,13.3,6.721038,0.2535,1.248558,24.97117
LEG-000848,ravens_bluff,Ravens Bluff,dragon_falls,Dragon Falls,Mulmaster through the Vast toward Procampur,road,road,False,False,58.984962,0.85,20.4,2.89142,0.15,0.478819,9.576382
LEG-000849,ravens_bluff,Ravens Bluff,lyrabar,Lyrabar,The Inner Sea Run,sea,sea lane,False,False,171.812136,1.2,86.4,1.988566,0.108,0.285552,5.711035
LEG-000850,ravens_bluff,Ravens Bluff,procampur,Procampur,Sea of Fallen Stars coasting run,sea,sea lane,False,False,81.276134,0.95,68.4,1.188248,0.0945,0.16855,3.370992
LEG-000851,ravens_bluff,Ravens Bluff,tantras,Tantras,The Inner Sea Run,sea,sea lane,False,False,43.161325,1.2,86.4,0.499552,0.1215,0.072608,1.452163
LEG-000852,ravens_bluff,Ravens Bluff,tsurlagol,Tsurlagol,The Inner Sea Run,sea,sea lane,False,False,89.102637,1.2,86.4,1.031281,0.1755,0.15711,3.142205
LEG-000853,ravens_bluff,Ravens Bluff,yhaunn,Yhaunn,Sea of Fallen Stars coasting run,sea,sea lane,False,False,160.709054,0.95,68.4,2.349548,0.1485,0.34972,6.994396
LEG-000854,red_larch,Red Larch,amphail,Amphail,The Long Road,road,road,False,False,47.614476,1.1,26.4,1.803579,0.195,0.31036,6.207196
LEG-000855,red_larch,Red Larch,goldenfields,Goldenfields,Long Road: Mirabar to Waterdeep,road,road,False,False,52.719778,0.85,20.4,2.584303,0.18,0.439125,8.782495
LEG-000856,red_larch,Red Larch,phandalin,Phandalin,caravan track,track,wilderness track,False,True,105.68349,0.7,12.6,8.387579,0.378,1.809996,36.199917
LEG-000857,red_larch,Red Larch,stone_bridge,Stone Bridge,Long Road: Mirabar to Waterdeep,road,road,False,False,76.867118,0.85,20.4,3.767996,0.24,0.672813,13.456267
LEG-000858,red_larch,Red Larch,triboar,Triboar,The Long Road,road,road,False,False,51.216111,1.1,26.4,1.940004,0.225,0.342217,6.844335
LEG-000859,red_larch,Red Larch,waterdeep,Waterdeep,The Dessarin,river+road,river and road,True,False,109.158829,1.05,27.72,3.937909,0.205425,0.687614,13.75228
LEG-000860,red_larch,Red Larch,yartar,Yartar,The Dessarin,river+road,river and road,True,False,103.803372,1.05,27.72,3.74471,0.2988,0.70453,14.090597
LEG-000861,reddansyr,Reddansyr,daerlun,Daerlun,Proskur via Elversult and Teziir to Westgate,road,road,False,False,157.802881,0.85,20.4,7.735435,0.24,1.381239,27.624787
LEG-000862,reddansyr,Reddansyr,teziir,Teziir,Proskur via Elversult and Teziir to Westgate,road,road,False,False,41.872898,0.85,20.4,2.052593,0.3,0.384245,7.684908
LEG-000863,relkath_s_foot,Relkath's Foot,delthuntle,Delthuntle,local market trail,trail,trail,False,True,111.895129,0.65,12.35,9.060334,0.117,1.499842,29.996846
LEG-000864,relkath_s_foot,Relkath's Foot,velprintalar,Velprintalar,local market trail,trail,trail,False,True,65.212652,0.65,12.35,5.280377,0.117,0.87411,17.482208
LEG-000865,reth,Reth,airspur,Airspur,Airspur through Cimbar and Soorenar to Mordulkin,road,road,False,False,63.611634,0.85,20.4,3.118217,0.21,0.543318,10.866364
LEG-000866,reth,Reth,cimbar,Cimbar,Airspur through Cimbar and Soorenar to Mordulkin,road,road,False,False,160.530148,0.85,20.4,7.869125,0.195,1.354119,27.08238
LEG-000867,reth,Reth,hlath,Hlath,Airspur through Reth to Hlath trail,trail,trail,False,False,167.888536,0.7,13.3,12.623198,0.273,2.381475,47.629498
LEG-000868,rethmar,Rethmar,channathgate,Channathgate,Kormul through Rethmar and Channathgate to Eartheart,road,road,False,False,115.148522,0.85,20.4,5.644535,0.24,1.007888,20.157765
LEG-000869,rethmar,Rethmar,kormul,Kormul,Kormul through Rethmar and Channathgate to Eartheart,road,road,False,False,230.353876,0.85,20.4,11.291857,0.24,2.016274,40.325478
LEG-000870,riatavin,Riatavin,brost,Brost,Brost to Riatavin,road,road,False,False,301.246237,0.85,20.4,14.766972,0.165,2.477307,49.546146
LEG-000871,riatavin,Riatavin,esmeltaran,Esmeltaran,The Amnian Coast Road,road,road,False,False,330.684653,1.1,26.4,12.525934,0.165,2.101351,42.027013
LEG-000872,riatavin,Riatavin,lheshayl,Lheshayl,The Shining Plains Road,road,road,False,False,385.902799,1.0,24.0,16.079283,0.18,2.732192,54.643836
LEG-000873,riatavin,Riatavin,saradush,Saradush,Riatavin to Saradush trail,trail,trail,False,False,178.321024,0.7,13.3,13.407596,0.273,2.529458,50.589165
LEG-000874,ruathym,Ruathym,luskan,Luskan,Sea of Swords coasting run,sea,sea lane,False,False,301.833414,0.95,68.4,4.412769,0.351,0.77263,15.4526
LEG-000875,ruathym,Ruathym,neverwinter,Neverwinter,Sea of Swords coasting run,sea,sea lane,False,False,404.599011,0.95,68.4,5.91519,0.243,0.952895,19.057891
LEG-000876,ruathym,Ruathym,port_llast,Port Llast,Sea of Swords coasting run,sea,sea lane,False,False,359.777292,0.95,68.4,5.259902,0.2835,0.874941,17.49881
LEG-000877,ruathym,Ruathym,waterdeep,Waterdeep,Sea of Swords coasting run,sea,sea lane,False,False,640.981256,0.95,68.4,9.371071,0.2025,1.460425,29.208504
LEG-000878,saelmur,Saelmur,ankhapur,Ankhapur,Saradush through Mintar to Ankhapur,trail,trail,False,False,139.154468,0.7,13.3,10.462742,0.39,2.155304,43.106078
LEG-000879,saelmur,Saelmur,mintar,Mintar,Saradush through Mintar to Ankhapur,trail,trail,False,False,118.834447,0.7,13.3,8.934921,0.351,1.788934,35.778675
LEG-000880,saerloon,Saerloon,archenbridge,Archenbridge,caravan track,track,wilderness track,False,True,90.217349,0.7,12.6,7.160107,0.252,1.403833,28.07667
LEG-000881,saerloon,Saerloon,cedarspoke,Cedarspoke,local market trail,trail,trail,False,True,188.202072,0.65,12.35,15.239034,0.234,2.786896,55.737926
LEG-000882,saerloon,Saerloon,highmoon,Highmoon,caravan track,track,wilderness track,False,True,161.616831,0.7,12.6,12.826733,0.252,2.51485,50.297005
LEG-000883,saerloon,Saerloon,ordulin,Ordulin,caravan track,track,wilderness track,False,True,156.016185,0.85,15.3,10.197136,0.21,1.932215,38.644291
LEG-000884,saerloon,Saerloon,selgaunt,Selgaunt,The Inner Sea Run,sea,sea lane,False,False,60.601155,1.2,86.4,0.701402,0.1485,0.104401,2.088013
LEG-000885,saerloon,Saerloon,urmlaspyr,Urmlaspyr,The Inner Sea Run,sea,sea lane,False,False,129.812942,1.2,86.4,1.502465,0.162,0.226264,4.525279
LEG-000886,saerloon,Saerloon,wheloon,Wheloon,Daerlun to Selgaunt via Saerloon junction,road,road,False,False,152.280834,0.85,20.4,7.464747,0.21,1.300657,26.013149
LEG-000887,saerloon,Saerloon,yhaunn,Yhaunn,Ordulin to Selgaunt,road,road,False,False,217.128894,0.85,20.4,10.643573,0.18,1.808556,36.171119
LEG-000888,samargol,Samargol,port_nyanzaru,Port Nyanzaru,Halruaa-Chult Coastal Run,sea,sea lane,False,False,543.824282,1.05,75.6,7.193443,0.2025,1.121055,22.421098
LEG-000889,samargol,Samargol,tashluta,Tashluta,Sea of Swords coasting run,sea,sea lane,False,False,527.784511,0.95,68.4,7.716148,0.189,1.189015,23.780303
LEG-000890,samargol,Samargol,thindar,Thindar,Halruaa-Chult Coastal Run,sea,sea lane,False,False,256.910879,1.05,75.6,3.398292,0.189,0.523658,10.473156
LEG-000891,sambar,Sambar,nimbral,Nimbral,local market ferry,ferry,ferry,False,True,313.059627,0.65,19.5,16.05434,0.072,2.168492,43.369836
LEG-000892,sammarash,Sammarash,ithmong,Ithmong,Sheirtalar through Lushpool and Ithmong to Sammarash,road,road,False,False,139.293644,0.85,20.4,6.82812,0.255,1.233978,24.679556
LEG-000893,samra,Samra,hlath,Hlath,The Vilhon Road,road,road,False,False,185.03544,0.85,20.4,9.070365,0.195,1.560828,31.216567
LEG-000894,samra,Samra,iljak,Iljak,Iljak junction through Elbulder to Torsh trail,trail,trail,False,False,24.605894,0.7,13.3,1.850067,0.234,0.338338,6.766761
LEG-000895,samra,Samra,shamph,Shamph,The Vilhon Road,road,road,False,False,27.165736,0.85,20.4,1.331654,0.18,0.226275,4.525492
LEG-000896,sapra,Sapra,hlath,Hlath,local market trail,trail,trail,False,True,119.12548,0.65,12.35,9.645788,0.273,1.819761,36.395217
LEG-000897,saradush,Saradush,darromar,Darromar,The Tethyrian Roads,road,road,False,False,208.951925,1.05,25.2,8.291743,0.18,1.408933,28.17866
LEG-000898,saradush,Saradush,mintar,Mintar,Saradush through Mintar to Ankhapur,trail,trail,False,False,164.310216,0.7,13.3,12.354152,0.312,2.402121,48.042429
LEG-000899,saradush,Saradush,riatavin,Riatavin,Riatavin to Saradush trail,trail,trail,False,False,178.321024,0.7,13.3,13.407596,0.273,2.529458,50.589165
LEG-000900,sarshel,Sarshel,dilpur,Dilpur,Ilmwatch south to Sarshel junction,road,road,False,False,33.828095,0.85,20.4,1.65824,0.24,0.296095,5.921906
LEG-000901,scardale,Scardale,harrowdale,Harrowdale,Harrowdale to Scardale trail,trail,trail,False,False,90.384539,0.7,13.3,6.79583,0.234,1.242813,24.856265
LEG-000902,scardale,Scardale,ordulin,Ordulin,Ordulin to Yhaunn,road,road,False,False,115.073699,0.85,20.4,5.640868,0.15,0.934128,18.682554
LEG-000903,scardale,Scardale,yhaunn,Yhaunn,Moonsea Ride junction via Essembra to Scardale,road,road,False,False,58.5235,0.85,20.4,2.868799,0.18,0.487466,9.749327
